id,managementId,name,prefecture,address,phone,permitType,permitDate,permitExpiry,receiveCountries,jobCodes,kaigoSupport,migrationStatus,statusConfirmedAt,statusNote,isVerified,verifiedAt,createdAt,updatedAt,nameKana,city,offices,verifiedNote,hasPenalty,penaltyDetail,penaltySource,sourceDate
579,I-0579,公益社団法人国際人材革新機構,東京都,東京都台東区蔵前3-2-2 東信蔵前ビル8F,358091129,general,2017-11-01,2029-10-31,バングラデシュ、インドネシア、インド、カンボジア、スリランカ、ミャンマー、モンゴル、ネパール、フィリピン、タイ、ベトナム,"[""1-1"", ""1-2"", ""3-1"", ""3-2"", ""3-3"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-19"", ""3-20"", ""3-21"", ""4-1"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""4-10"", ""4-11"", ""5-1"", ""5-2"", ""5-3"", ""5-4"", ""5-5"", ""5-6"", ""5-7"", ""5-8"", ""5-9"", ""5-10"", ""5-11"", ""5-12"", ""5-13"", ""6-1"", ""6-2"", ""6-3"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-9"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""6-15"", ""7-1"", ""7-2"", ""7-4"", ""7-5"", ""7-6"", ""7-7"", ""7-8"", ""7-10"", ""7-12"", ""7-13"", ""7-15"", ""7-16""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,台東区,,,0,,,
580,I-0580,公益社団法人国際農業者交流協会,東京都,東京都大田区西蒲田5-27-14 日研アラインビル8F,357030251,general,2018-03-27,2030-03-26,フィリピン、タイ,"[""1-1"", ""1-2""]",0,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,大田区,,,0,,,
581,I-0581,公益社団法人全国鉄筋工事業協会,東京都,東京都千代田区神田多町2-9-6 田中ビル4F,332529170,general,2017-11-01,2029-10-31,中国、インドネシア、ベトナム,"[""3-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,千代田区,,,0,,,
582,I-0582,公益社団法人全日本病院協会,東京都,東京都千代田区神田三崎町1-4-17 東洋ビル11F,352837441,general,2024-03-18,2029-03-17,ミャンマー、ネパール、ベトナム,"[""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,千代田区,,,0,,,
583,I-0583,公益社団法人東京都建設事業協会,東京都,東京都中央区日本橋小伝馬町17-9,336392513,general,2017-12-01,2029-11-30,中国、インドネシア、カンボジア、スリランカ、ベトナム,"[""1-1"", ""1-2"", ""3-2"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-10"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-19"", ""3-20"", ""3-21"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-7"", ""4-8"", ""4-9"", ""4-11"", ""5-9"", ""6-1"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""7-1"", ""7-2"", ""7-3"", ""7-4"", ""7-5"", ""7-6"", ""7-7"", ""7-8"", ""7-11"", ""7-12"", ""7-13"", ""7-15"", ""7-16"", ""7-19""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,中央区,,,0,,,
584,I-0584,公益社団法人日本会,東京都,東京都新宿区四谷本塩町4-25 アトラス四谷本塩町108,364232183,general,2017-12-01,2029-11-30,中国、インドネシア、ミャンマー、ネパール、フィリピン、ベトナム,"[""1-1"", ""3-2"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-11"", ""3-13"", ""3-17"", ""3-18"", ""3-21"", ""4-1"", ""4-2"", ""4-4"", ""4-7"", ""4-8"", ""4-9"", ""5-7"", ""6-1"", ""6-2"", ""6-4"", ""6-5"", ""6-7"", ""6-8"", ""6-10"", ""6-11"", ""6-13"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-11"", ""7-12"", ""7-13"", ""7-14"", ""7-16"", ""7-18"", ""7-20""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,新宿区,,,0,,,
585,I-0585,公益社団法人日本農業法人協会,東京都,東京都千代田区二番町9-8 中央労働基準協会ビル1F,362689500,general,2017-11-01,2029-10-31,中国、インドネシア、インド、フィリピン、タイ、ベトナム,"[""1-1"", ""1-2"", ""4-6"", ""4-7"", ""4-9""]",0,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,千代田区,,,0,,,
586,I-0586,高度産業技術協同組合,東京都,東京都台東区三筋2-14-2,358392688,general,2020-03-25,2032-03-24,中国、インドネシア、ミャンマー、ベトナム,"[""1-1"", ""3-1"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-10"", ""3-12"", ""3-13"", ""3-15"", ""3-17"", ""3-20"", ""5-7"", ""6-6"", ""7-6"", ""7-7"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,台東区,,,0,,,
587,I-0587,国際環境事業協同組合,東京都,東京都中央区新富1-15-14 相互新富ビル703,335531580,general,2017-12-20,2029-12-19,インドネシア、ベトナム,"[""1-1"", ""1-2"", ""3-5"", ""3-6"", ""3-8"", ""3-9"", ""3-12"", ""3-13"", ""3-18"", ""3-21"", ""6-1"", ""6-5"", ""6-6"", ""6-12"", ""7-4"", ""7-6"", ""7-7"", ""7-11""]",0,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,中央区,,,0,,,
588,I-0588,国際技術向上事業協同組合,東京都,東京都江戸川区北小岩6-22-2,368017213,general,2019-12-25,2031-12-24,中国、インドネシア、カンボジア、ベトナム,"[""1-1"", ""1-2"", ""3-1"", ""3-2"", ""3-3"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-19"", ""3-20"", ""3-21"", ""3-22"", ""4-1"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""6-1"", ""6-2"", ""6-3"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-9"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""6-15"", ""7-1"", ""7-2"", ""7-3"", ""7-4"", ""7-5"", ""7-6"", ""7-7"", ""7-8"", ""7-9"", ""7-10"", ""7-11"", ""7-12"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,江戸川区,,,0,,,
589,I-0589,国際交流協同組合,東京都,東京都台東区花川戸2-3-11,358061068,general,2017-12-20,2029-12-19,バングラデシュ、中国、ミャンマー,"[""1-1"", ""1-2"", ""3-5"", ""3-7"", ""3-8"", ""3-12"", ""3-15"", ""3-18"", ""4-1"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""5-1"", ""5-2"", ""5-6"", ""5-7"", ""5-12"", ""6-1"", ""6-2"", ""6-3"", ""6-4"", ""6-5"", ""6-6"", ""6-10"", ""6-13"", ""6-14"", ""7-1"", ""7-4"", ""7-5"", ""7-6"", ""7-7"", ""7-13"", ""7-15"", ""7-16""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,台東区,,,0,,,
590,I-0590,国際産業基盤整備事業協同組合,東京都,東京都中央区八丁堀4-9-6 塩部ビル,362221990,general,2018-12-25,2030-12-24,インドネシア、ミャンマー、ベトナム,"[""3-1"", ""3-2"", ""3-3"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-19"", ""3-20"", ""3-21"", ""4-1"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""6-1"", ""6-2"", ""6-3"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-9"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""6-15"", ""7-2"", ""7-3"", ""7-4"", ""7-5"", ""7-6"", ""7-7"", ""7-8"", ""7-9"", ""7-10"", ""7-12"", ""7-15"", ""7-19"", ""7-21""]",0,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,中央区,,,0,,,
591,I-0591,コスモ交流事業協同組合,東京都,東京都江戸川区南小岩2-15-4,368069589,general,2025-06-24,2030-06-23,中国、インドネシア、カンボジア、ベトナム,"[""1-1"", ""1-2"", ""1-3"", ""3-5"", ""3-6"", ""3-8"", ""3-10"", ""3-15"", ""3-17"", ""3-20"", ""3-21"", ""4-8"", ""4-9"", ""5-6"", ""5-12"", ""6-5"", ""6-8"", ""6-13"", ""6-14"", ""7-4"", ""7-6"", ""7-7"", ""7-12"", ""7-14"", ""7-15"", ""7-21""]",0,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,江戸川区,,,0,,,
592,I-0592,サーチ事業開発協同組合,東京都,東京都荒川区荒川2-28-4,5068614747,general,2022-09-08,2027-09-07,インドネシア、ミャンマー、ベトナム,"[""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-10"", ""3-12"", ""3-13"", ""3-15"", ""3-16"", ""3-20"", ""3-21"", ""4-11"", ""5-2"", ""5-3"", ""5-4"", ""5-6"", ""5-7"", ""5-8"", ""5-12"", ""6-5"", ""6-13"", ""7-2"", ""7-4"", ""7-6"", ""7-7"", ""7-12"", ""7-13"", ""7-16""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,荒川区,,,0,,,
593,I-0593,彩の国匠事業協同組合,東京都,東京都千代田区神田東松下町26-1,368031878,general,2018-06-29,2030-06-28,中国、インドネシア、カンボジア、スリランカ、ミャンマー、フィリピン、タイ、TMP、ベトナム,"[""1-1"", ""1-2"", ""3-2"", ""3-3"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-20"", ""3-21"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""4-10"", ""5-1"", ""5-3"", ""5-4"", ""5-6"", ""5-7"", ""5-9"", ""5-10"", ""5-11"", ""6-1"", ""6-2"", ""6-4"", ""6-5"", ""6-6"", ""6-8"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""7-1"", ""7-2"", ""7-3"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-11"", ""7-12"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,千代田区,,,0,,,
594,I-0594,彩峰協同組合,東京都,東京都千代田区神田鍛冶町3-3,362064774,general,2019-10-10,2031-10-09,インドネシア、ミャンマー、タイ、ベトナム,"[""1-1"", ""1-2"", ""3-1"", ""3-2"", ""3-3"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-20"", ""3-21"", ""4-8"", ""4-9"", ""6-6"", ""7-6"", ""7-7"", ""7-12""]",0,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,千代田区,,,0,,,
595,I-0595,さくら協同組合,東京都,東京都港区浜松町1-2-17 ストークベル浜松町1102,364358050,general,2017-12-20,2029-12-19,インドネシア、カンボジア、ミャンマー、フィリピン、タイ、ベトナム,"[""1-1"", ""1-2"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-12"", ""3-15"", ""3-21"", ""4-1"", ""4-3"", ""4-4"", ""6-4"", ""6-5"", ""6-7"", ""7-6"", ""7-7"", ""7-15""]",0,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,港区,,,0,,,
596,I-0596,桜協同組合,東京都,東京都品川区西五反田1-28-3,364174286,general,2017-12-20,2029-12-19,中国、インドネシア、ミャンマー、ベトナム,"[""1-1"", ""1-2"", ""3-2"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-11"", ""3-15"", ""3-16"", ""3-17"", ""3-21"", ""4-1"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""5-9"", ""6-1"", ""6-3"", ""6-4"", ""6-5"", ""6-7"", ""6-8"", ""6-10"", ""6-12"", ""6-13"", ""7-1"", ""7-2"", ""7-3"", ""7-4"", ""7-5"", ""7-6"", ""7-7"", ""7-8"", ""7-13"", ""7-14"", ""7-19""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,品川区,,,0,,,
597,I-0597,さくら国際交流協同組合,東京都,東京都中央区八丁堀1-1-4,355776275,general,2018-05-31,2030-05-30,インドネシア、カンボジア、ミャンマー、ネパール、フィリピン、ベトナム,"[""1-1"", ""3-2"", ""3-3"", ""3-5"", ""3-13"", ""3-15"", ""3-16"", ""3-17"", ""3-20"", ""3-21"", ""4-6"", ""4-8"", ""4-9"", ""4-10"", ""5-6"", ""6-3"", ""6-4"", ""6-5"", ""6-7"", ""6-8"", ""6-9"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""7-1"", ""7-2"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-11"", ""7-12"", ""7-13"", ""7-14"", ""7-16""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,中央区,,,0,,,
598,I-0598,産学連携事業協同組合,東京都,東京都墨田区両国4-38-1 AZXIA BLD.両国8F,356380630,general,2018-10-31,2030-10-30,中国、インドネシア、ミャンマー、ネパール、フィリピン、タイ、ベトナム,"[""3-2"", ""3-3"", ""3-6"", ""3-7"", ""3-8"", ""3-12"", ""3-13"", ""3-15"", ""3-20"", ""3-21"", ""4-1"", ""4-3"", ""4-4"", ""4-5"", ""4-9"", ""4-11"", ""5-5"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""7-2"", ""7-3"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-11"", ""7-13"", ""7-15""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,墨田区,,,0,,,
599,I-0599,三協人材開発事業協同組合,東京都,東京都江戸川区平井4-7-7 アモンビル2F-A,362404654,general,2024-11-08,2029-11-07,中国、インドネシア、カンボジア、ミャンマー、ネパール、フィリピン、ベトナム,"[""1-1"", ""1-2"", ""2-2"", ""3-5"", ""3-7"", ""3-8"", ""3-12"", ""3-13"", ""3-15"", ""3-17"", ""3-21"", ""4-2"", ""4-4"", ""4-9"", ""6-1"", ""6-5"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-16""]",0,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,江戸川区,,,0,,,
600,I-0600,GICサポート協同組合,東京都,東京都墨田区立川4-3-13 白石ビル2F,356690997,general,2017-12-20,2029-12-19,中国、インドネシア、カンボジア、ミャンマー、フィリピン、ベトナム,"[""1-1"", ""3-2"", ""3-3"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-11"", ""3-12"", ""3-13"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-19"", ""3-20"", ""3-21"", ""4-3"", ""4-4"", ""4-8"", ""4-9"", ""4-10"", ""4-11"", ""5-6"", ""5-11"", ""6-1"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-9"", ""6-11"", ""6-13"", ""6-14"", ""7-1"", ""7-2"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-9"", ""7-12"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,墨田区,,,0,,,
601,I-0601,GS協同組合,東京都,東京都稲城市平尾2-16-10 フローラパート1-305,5054907297,general,2025-06-24,2030-06-23,インドネシア、インド、ミャンマー、ネパール、ベトナム,"[""4-11"", ""5-6"", ""6-12"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,稲城市,,,0,,,
602,I-0602,G・F・K協同組合,東京都,東京都江東区亀戸2-28-3 アセッツ亀戸050A,358755381,general,2019-06-28,2031-06-27,中国、インドネシア、カンボジア、ベトナム,"[""3-2"", ""3-3"", ""3-5"", ""3-7"", ""3-8"", ""3-20"", ""3-21"", ""4-4"", ""6-5"", ""6-11"", ""6-14"", ""7-3"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-13"", ""7-15""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,江東区,,,0,,,
603,I-0603,CVC TOKYO事業協同組合,東京都,東京都港区新橋5-31-7 中村ビル3F,368092930,general,2018-01-09,2030-01-08,バングラデシュ、中国、インドネシア、カンボジア、ミャンマー、モンゴル、フィリピン、タイ、ベトナム,"[""1-1"", ""1-2"", ""3-3"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-12"", ""3-14"", ""3-15"", ""3-17"", ""3-20"", ""3-21"", ""4-3"", ""4-4"", ""4-5"", ""4-9"", ""5-4"", ""5-6"", ""5-9"", ""6-1"", ""6-4"", ""6-7"", ""6-8"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""6-15"", ""7-1"", ""7-2"", ""7-3"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-11"", ""7-12"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,港区,,,0,,,
604,I-0604,JLI協同組合,東京都,東京都中央区日本橋蛎殻町1-30-4 201,366610157,general,2022-08-08,2027-08-07,インドネシア,"[""3-8"", ""3-10"", ""3-12"", ""3-13"", ""3-15"", ""3-17"", ""3-21"", ""6-6"", ""7-6"", ""7-11""]",0,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,中央区,,,0,,,
605,I-0605,JLE事業協同組合,東京都,東京都千代田区内幸町1-2-1 日土地内幸町ビルB1,359313288,general,2020-09-03,2032-09-02,インドネシア、インド、ミャンマー、ベトナム,"[""1-1"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-12"", ""3-15"", ""3-17"", ""3-20"", ""3-21"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""6-1"", ""6-2"", ""6-3"", ""6-4"", ""6-5"", ""6-7"", ""6-8"", ""7-2"", ""7-4"", ""7-5"", ""7-6"", ""7-7"", ""7-13"", ""7-16""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,千代田区,,,0,,,
606,I-0606,JCI産業文化協同組合,東京都,東京都千代田区神田鍛治町3-6-7 ウンピン神田ビル6F,335254838,general,2017-11-01,2029-10-31,中国、インドネシア、カンボジア、ミャンマー、ネパール、フィリピン、タイ、ベトナム,"[""1-1"", ""1-2"", ""3-1"", ""3-2"", ""3-3"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-19"", ""3-20"", ""3-21"", ""4-1"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""5-1"", ""5-2"", ""5-3"", ""5-4"", ""5-5"", ""5-6"", ""5-7"", ""5-8"", ""5-9"", ""5-10"", ""5-11"", ""5-12"", ""5-13"", ""6-1"", ""6-2"", ""6-3"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-9"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""6-15"", ""7-2"", ""7-3"", ""7-4"", ""7-5"", ""7-6"", ""7-7"", ""7-9"", ""7-11"", ""7-13"", ""7-19""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,千代田区,,,0,,,
607,I-0607,Jトレーディング協同組合,東京都,東京都新宿区新宿5-15-2 池与ビル302,364577815,general,2022-06-10,2027-06-09,インドネシア、ミャンマー、パキスタン、フィリピン、ベトナム,"[""1-1"", ""1-2"", ""3-1"", ""3-2"", ""3-3"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-13"", ""3-14"", ""3-15"", ""3-21"", ""6-6"", ""7-6"", ""7-7"", ""7-8"", ""7-11"", ""7-13"", ""7-16""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,新宿区,,,0,,,
608,I-0608,JVC協同組合,東京都,東京都大田区多摩川2-7-24,337596690,general,2024-08-30,2029-08-29,ベトナム,"[""7-7"", ""7-11"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,大田区,,,0,,,
609,I-0609,JCSA同業交流・促進協同組合,東京都,東京都千代田区神田駿河台2-1-19 アルベルゴ御茶ノ水,355776295,general,2019-07-25,2031-07-24,中国、インドネシア、ベトナム,"[""2-2"", ""3-2"", ""3-6"", ""3-7"", ""3-8"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-20"", ""4-11"", ""5-6"", ""6-5"", ""7-6"", ""7-7"", ""7-11"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,千代田区,,,0,,,
610,I-0610,事業協同組合BCF,東京都,東京都千代田区神田小川町2-2-2 小川町B5 2F,357181320,general,2022-09-08,2027-09-07,インドネシア、カンボジア、ミャンマー、フィリピン、ベトナム,"[""3-1"", ""3-2"", ""3-3"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-12"", ""3-13"", ""3-15"", ""3-17"", ""3-18"", ""3-20"", ""3-21"", ""4-4"", ""4-8"", ""4-11"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-10"", ""6-12"", ""6-14"", ""7-6"", ""7-7"", ""7-9"", ""7-13"", ""7-15""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,千代田区,,,0,,,
611,I-0611,次世代創造協同組合,東京都,東京都千代田区神田松永町14 CIRCLES秋葉原駅前6F,335262335,general,2023-08-03,2028-08-02,インドネシア、ミャンマー、ネパール、ベトナム,"[""1-1"", ""4-6"", ""4-7"", ""4-9"", ""4-11"", ""6-4"", ""7-2"", ""7-3"", ""7-11"", ""7-12"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,千代田区,,,0,,,
612,I-0612,地場企業振興協同組合,東京都,東京都中央区日本橋小伝馬町16-7,358296688,general,2018-03-08,2030-03-07,インドネシア、ベトナム,"[""1-1"", ""1-2"", ""3-2"", ""3-3"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-10"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-19"", ""3-20"", ""3-21"", ""4-3"", ""6-1"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-10"", ""6-11"", ""6-12"", ""6-14"", ""7-1"", ""7-2"", ""7-3"", ""7-4"", ""7-5"", ""7-6"", ""7-7"", ""7-9""]",0,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,中央区,,,0,,,
613,I-0613,Japan And World協同組合,東京都,東京都渋谷区笹塚1-56-10 総栄ビル402,363004401,general,2019-03-29,2031-03-28,インドネシア、カンボジア、ミャンマー、ネパール、タイ、ベトナム,"[""1-1"", ""1-2"", ""3-5"", ""3-6"", ""3-8"", ""3-13"", ""3-17"", ""3-21"", ""4-6"", ""4-7"", ""6-4"", ""6-5"", ""7-4""]",0,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,渋谷区,,,0,,,
614,I-0614,ジャパンインテリア協同組合,東京都,東京都江戸川区本一色1-7-15 シバビル2F 201,358796158,general,2025-09-09,2030-09-08,バングラデシュ、中国、インドネシア、カンボジア、ミャンマー、モンゴル、フィリピン、ベトナム,"[""1-1"", ""1-2"", ""3-1"", ""3-2"", ""3-3"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-17"", ""3-18"", ""3-20"", ""3-21"", ""4-1"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""4-10"", ""5-6"", ""5-9"", ""6-2"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""6-15"", ""7-1"", ""7-2"", ""7-3"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-9"", ""7-11"", ""7-12"", ""7-13"", ""7-15"", ""7-16""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,江戸川区,,,0,,,
615,I-0615,ジャパンさくら協同組合,東京都,東京都葛飾区鎌倉3-18-6,368017573,general,2025-01-31,2030-01-30,インドネシア、スリランカ、ベトナム,"[""7-6"", ""7-11""]",0,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,葛飾区,,,0,,,
616,I-0616,首都圏建設技術交流協同組合,東京都,東京都町田市西成瀬3-16-9 A101,428606101,general,2019-11-22,2031-11-21,インドネシア、カンボジア、スリランカ、ベトナム,"[""3-2"", ""3-5"", ""3-8"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-17"", ""3-21"", ""7-6""]",0,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,町田市,,,0,,,
617,I-0617,首都圏建築設備協同組合,東京都,東京都新宿区荒木町14,366825683,general,2023-05-22,2028-05-21,フィリピン,"[""3-2"", ""3-3"", ""3-8"", ""3-13"", ""3-14""]",0,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,新宿区,,,0,,,
618,I-0618,首都圏商工建設協同組合,東京都,東京都千代田区岩本町1-9-6,358296824,general,2018-03-08,2030-03-07,中国、インドネシア、ベトナム,"[""1-1"", ""1-2"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-17"", ""3-21"", ""6-4"", ""6-7"", ""6-10"", ""6-13"", ""6-14"", ""7-2"", ""7-6"", ""7-7"", ""7-12"", ""7-13"", ""7-17""]",1,unconfirmed,,,0,,2026-07-30 07:18:27,2026-07-31 04:41:08,,千代田区,,,0,,,
